_initial_assets,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,contents,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,performance_reward,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,progress_before_trial,progress_after_trial,async_post_trial_required,async_post_trial_requested,async_post_trial_complete,async_post_trial_failed,block_position,block,class,object_type,name
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 90}}}",{},5552,2026-03-15 01:59:41,False,,,CustomTrial,90,90,,True,90,139,532,label_experiment,"{""name"": ""0-4_0-6.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,6851.0,,,3.529,350.0,360.0,10.0,0.6796116504854367,0.699029126213592,False,False,False,False,0,block-a,CustomTrial,Info,0-4_0-6.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 28}}}",{},5553,2026-03-15 01:59:42,False,,,CustomTrial,28,28,,True,28,136,534,label_experiment,"{""name"": ""0-16_0-28.mp4""}",True,False,,0.0,,(2) Very Dissimilar,True,6853.0,,,4.782,360.0,370.0,10.0,0.699029126213592,0.7184466019417474,False,False,False,False,0,block-a,CustomTrial,Info,0-16_0-28.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 134}}}",{},5554,2026-03-15 01:59:43,False,,,CustomTrial,134,134,,True,134,138,535,label_experiment,"{""name"": ""0-9_0-16.mp4""}",True,False,,0.0,,(5) Very Similar,True,6854.0,,,4.604,400.0,410.0,10.0,0.7766990291262134,0.7961165048543687,False,False,False,False,0,block-a,CustomTrial,Info,0-9_0-16.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 624}}}",{},5555,2026-03-15 01:59:43,False,,,CustomTrial,624,624,,True,624,140,537,label_experiment,"{""name"": ""0-19_0-24.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,6856.0,,,6.016,330.0,340.0,10.0,0.640776699029126,0.6601941747572814,False,False,False,False,0,block-a,CustomTrial,Info,0-19_0-24.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 130}}}",{},5556,2026-03-15 01:59:44,False,,,CustomTrial,130,130,,True,130,141,533,label_experiment,"{""name"": ""0-13_0-16.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,6860.0,,,12.806,390.0,400.0,10.0,0.757281553398058,0.7766990291262134,False,False,False,False,0,block-a,CustomTrial,Info,0-13_0-16.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 314}}}",{},5557,2026-03-15 01:59:45,False,,,CustomTrial,314,314,,True,314,134,531,label_experiment,"{""name"": ""0-5_0-30.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,6857.0,,,5.435,360.0,370.0,10.0,0.699029126213592,0.7184466019417474,False,False,False,False,0,block-a,CustomTrial,Info,0-5_0-30.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 590}}}",{},5558,2026-03-15 01:59:46,False,,,CustomTrial,590,590,,True,590,139,532,label_experiment,"{""name"": ""0-22_0-24.mp4""}",True,False,,0.0,,(5) Very Similar,True,6859.0,,,9.755,360.0,370.0,10.0,0.699029126213592,0.7184466019417474,False,False,False,False,0,block-a,CustomTrial,Info,0-22_0-24.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 598}}}",{},5559,2026-03-15 01:59:49,False,,,CustomTrial,598,598,,True,598,136,534,label_experiment,"{""name"": ""0-7_0-34.mp4""}",True,False,,0.0,,(2) Very Dissimilar,True,6861.0,,,6.759,370.0,380.0,10.0,0.7184466019417474,0.7378640776699027,False,False,False,False,0,block-a,CustomTrial,Info,0-7_0-34.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 504}}}",{},5560,2026-03-15 01:59:49,False,,,CustomTrial,504,504,,True,504,138,535,label_experiment,"{""name"": ""0-16_0-30.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,6858.0,,,5.394,410.0,420.0,10.0,0.7961165048543687,0.815533980582524,False,False,False,False,0,block-a,CustomTrial,Info,0-16_0-30.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 287}}}",{},5561,2026-03-15 01:59:51,False,,,CustomTrial,287,287,,True,287,140,537,label_experiment,"{""name"": ""0-13_0-35.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,6863.0,,,7.131,340.0,350.0,10.0,0.6601941747572814,0.6796116504854367,False,False,False,False,0,block-a,CustomTrial,Info,0-13_0-35.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 572}}}",{},5562,2026-03-15 01:59:52,False,,,CustomTrial,572,572,,True,572,134,531,label_experiment,"{""name"": ""0-8_0-33.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,6862.0,,,5.315,370.0,380.0,10.0,0.7184466019417474,0.7378640776699027,False,False,False,False,0,block-a,CustomTrial,Info,0-8_0-33.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 163}}}",{},5563,2026-03-15 01:59:57,False,,,CustomTrial,163,163,,True,163,138,535,label_experiment,"{""name"": ""0-12_0-30.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,6864.0,,,3.78,420.0,430.0,10.0,0.815533980582524,0.8349514563106794,False,False,False,False,0,block-a,CustomTrial,Info,0-12_0-30.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 147}}}",{},5564,2026-03-15 01:59:57,False,,,CustomTrial,147,147,,True,147,139,532,label_experiment,"{""name"": ""0-18_0-33.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,6870.0,,,10.906,370.0,380.0,10.0,0.7184466019417474,0.7378640776699027,False,False,False,False,0,block-a,CustomTrial,Info,0-18_0-33.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 339}}}",{},5565,2026-03-15 01:59:58,False,,,CustomTrial,339,339,,True,339,141,533,label_experiment,"{""name"": ""0-1_0-10.mp4""}",True,False,,0.0,,(5) Very Similar,True,6868.0,,,7.424,400.0,410.0,10.0,0.7766990291262134,0.7961165048543687,False,False,False,False,0,block-a,CustomTrial,Info,0-1_0-10.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 260}}}",{},5566,2026-03-15 01:59:58,False,,,CustomTrial,260,260,,True,260,136,534,label_experiment,"{""name"": ""0-5_0-6.mp4""}",True,False,,0.0,,(5) Very Similar,True,6865.0,,,3.877,380.0,390.0,10.0,0.7378640776699027,0.757281553398058,False,False,False,False,0,block-a,CustomTrial,Info,0-5_0-6.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 184}}}",{},5567,2026-03-15 01:59:59,False,,,CustomTrial,184,184,,True,184,134,531,label_experiment,"{""name"": ""0-2_0-5.mp4""}",True,False,,0.0,,(5) Very Similar,True,6866.0,,,4.226,380.0,390.0,10.0,0.7378640776699027,0.757281553398058,False,False,False,False,0,block-a,CustomTrial,Info,0-2_0-5.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 57}}}",{},5568,2026-03-15 01:59:59,False,,,CustomTrial,57,57,,True,57,140,537,label_experiment,"{""name"": ""0-23_0-30.mp4""}",True,False,,0.0,,(5) Very Similar,True,6867.0,,,5.236,350.0,360.0,10.0,0.6796116504854367,0.699029126213592,False,False,False,False,0,block-a,CustomTrial,Info,0-23_0-30.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 276}}}",{},5569,2026-03-15 02:00:02,False,,,CustomTrial,276,276,,True,276,138,535,label_experiment,"{""name"": ""0-1_0-30.mp4""}",True,False,,0.0,,(2) Very Dissimilar,True,6869.0,,,4.056,430.0,440.0,10.0,0.8349514563106794,0.8543689320388347,False,False,False,False,0,block-a,CustomTrial,Info,0-1_0-30.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 168}}}",{},5570,2026-03-15 02:00:04,False,,,CustomTrial,168,168,,True,168,136,534,label_experiment,"{""name"": ""0-28_0-32.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,6871.0,,,4.324,390.0,400.0,10.0,0.757281553398058,0.7766990291262134,False,False,False,False,0,block-a,CustomTrial,Info,0-28_0-32.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 52}}}",{},5571,2026-03-15 02:00:05,False,,,CustomTrial,52,52,,True,52,134,531,label_experiment,"{""name"": ""0-7_0-31.mp4""}",True,False,,0.0,,(2) Very Dissimilar,True,6873.0,,,5.244,390.0,400.0,10.0,0.757281553398058,0.7766990291262134,False,False,False,False,0,block-a,CustomTrial,Info,0-7_0-31.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 271}}}",{},5572,2026-03-15 02:00:06,False,,,CustomTrial,271,271,,True,271,140,537,label_experiment,"{""name"": ""0-28_0-31.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,6872.0,,,3.724,360.0,370.0,10.0,0.699029126213592,0.7184466019417474,False,False,False,False,0,block-a,CustomTrial,Info,0-28_0-31.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 551}}}",{},5573,2026-03-15 02:00:06,False,,,CustomTrial,551,551,,True,551,141,533,label_experiment,"{""name"": ""0-24_0-32.mp4""}",True,False,,0.0,,(5) Very Similar,True,6875.0,,,5.95,410.0,420.0,10.0,0.7961165048543687,0.815533980582524,False,False,False,False,0,block-a,CustomTrial,Info,0-24_0-32.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 575}}}",{},5574,2026-03-15 02:00:07,False,,,CustomTrial,575,575,,True,575,138,535,label_experiment,"{""name"": ""0-2_0-35.mp4""}",True,False,,0.0,,(1) Extremely Dissimilar,True,6874.0,,,4.416,440.0,450.0,10.0,0.8543689320388347,0.87378640776699,False,False,False,False,0,block-a,CustomTrial,Info,0-2_0-35.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 195}}}",{},5575,2026-03-15 02:00:10,False,,,CustomTrial,195,195,,True,195,139,532,label_experiment,"{""name"": ""0-6_0-17.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,6878.0,,,5.219,380.0,390.0,10.0,0.7378640776699027,0.757281553398058,False,False,False,False,0,block-a,CustomTrial,Info,0-6_0-17.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 197}}}",{},5576,2026-03-15 02:00:10,False,,,CustomTrial,197,197,,True,197,136,534,label_experiment,"{""name"": ""0-21_0-30.mp4""}",True,False,,0.0,,(5) Very Similar,True,6876.0,,,3.456,400.0,410.0,10.0,0.7766990291262134,0.7961165048543687,False,False,False,False,0,block-a,CustomTrial,Info,0-21_0-30.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 436}}}",{},5577,2026-03-15 02:00:11,False,,,CustomTrial,436,436,,True,436,140,537,label_experiment,"{""name"": ""0-9_0-18.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,6877.0,,,2.775,370.0,380.0,10.0,0.7184466019417474,0.7378640776699027,False,False,False,False,0,block-a,CustomTrial,Info,0-9_0-18.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 47}}}",{},5578,2026-03-15 02:00:11,False,,,CustomTrial,47,47,,True,47,134,531,label_experiment,"{""name"": ""0-3_0-15.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,6879.0,,,5.056,400.0,410.0,10.0,0.7766990291262134,0.7961165048543687,False,False,False,False,0,block-a,CustomTrial,Info,0-3_0-15.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 562}}}",{},5579,2026-03-15 02:00:13,False,,,CustomTrial,562,562,,True,562,138,535,label_experiment,"{""name"": ""0-17_0-33.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,6882.0,,,7.72,450.0,460.0,10.0,0.87378640776699,0.8932038834951453,False,False,False,False,0,block-a,CustomTrial,Info,0-17_0-33.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 159}}}",{},5580,2026-03-15 02:00:13,False,,,CustomTrial,159,159,,True,159,141,533,label_experiment,"{""name"": ""0-5_0-12.mp4""}",True,False,,0.0,,(5) Very Similar,True,6887.0,,,13.639,420.0,430.0,10.0,0.815533980582524,0.8349514563106794,False,False,False,False,0,block-a,CustomTrial,Info,0-5_0-12.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 253}}}",{},5581,2026-03-15 02:00:15,False,,,CustomTrial,253,253,,True,253,136,534,label_experiment,"{""name"": ""0-5_0-33.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,6881.0,,,2.907,410.0,420.0,10.0,0.7961165048543687,0.815533980582524,False,False,False,False,0,block-a,CustomTrial,Info,0-5_0-33.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 14}}}",{},5582,2026-03-15 02:00:15,False,,,CustomTrial,14,14,,True,14,140,537,label_experiment,"{""name"": ""0-25_0-27.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,6880.0,,,2.83,380.0,390.0,10.0,0.7378640776699027,0.757281553398058,False,False,False,False,0,block-a,CustomTrial,Info,0-25_0-27.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 543}}}",{},5583,2026-03-15 02:00:16,False,,,CustomTrial,543,543,,True,543,139,532,label_experiment,"{""name"": ""0-8_0-15.mp4""}",True,False,,0.0,,(5) Very Similar,True,6883.0,,,4.807,390.0,400.0,10.0,0.757281553398058,0.7766990291262134,False,False,False,False,0,block-a,CustomTrial,Info,0-8_0-15.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 175}}}",{},5584,2026-03-15 02:00:18,False,,,CustomTrial,175,175,,True,175,134,531,label_experiment,"{""name"": ""0-4_0-32.mp4""}",True,False,,0.0,,(2) Very Dissimilar,True,6886.0,,,8.594,410.0,420.0,10.0,0.7961165048543687,0.815533980582524,False,False,False,False,0,block-a,CustomTrial,Info,0-4_0-32.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 625}}}",{},5585,2026-03-15 02:00:19,False,,,CustomTrial,625,625,,True,625,140,537,label_experiment,"{""name"": ""0-1_0-27.mp4""}",True,False,,0.0,,(2) Very Dissimilar,True,6885.0,,,5.235,390.0,400.0,10.0,0.757281553398058,0.7766990291262134,False,False,False,False,0,block-a,CustomTrial,Info,0-1_0-27.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 20}}}",{},5586,2026-03-15 02:00:19,False,,,CustomTrial,20,20,,True,20,136,534,label_experiment,"{""name"": ""0-15_0-22.mp4""}",True,False,,0.0,,(2) Very Dissimilar,True,6884.0,,,3.814,420.0,430.0,10.0,0.815533980582524,0.8349514563106794,False,False,False,False,0,block-a,CustomTrial,Info,0-15_0-22.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 326}}}",{},5587,2026-03-15 02:00:22,False,,,CustomTrial,326,326,,True,326,138,535,label_experiment,"{""name"": ""0-8_0-27.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,6889.0,,,6.446,460.0,470.0,10.0,0.8932038834951453,0.9126213592233007,False,False,False,False,0,block-a,CustomTrial,Info,0-8_0-27.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 297}}}",{},5588,2026-03-15 02:00:22,False,,,CustomTrial,297,297,,True,297,139,532,label_experiment,"{""name"": ""0-8_0-29.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,6890.0,,,7.323,400.0,410.0,10.0,0.7766990291262134,0.7961165048543687,False,False,False,False,0,block-a,CustomTrial,Info,0-8_0-29.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 570}}}",{},5589,2026-03-15 02:00:25,False,,,CustomTrial,570,570,,True,570,136,534,label_experiment,"{""name"": ""0-7_0-15.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,6888.0,,,3.169,430.0,440.0,10.0,0.8349514563106794,0.8543689320388347,False,False,False,False,0,block-a,CustomTrial,Info,0-7_0-15.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 7}}}",{},5590,2026-03-15 02:00:26,False,,,CustomTrial,7,7,,True,7,140,537,label_experiment,"{""name"": ""0-2_0-24.mp4""}",True,False,,0.0,,(1) Extremely Dissimilar,True,6891.0,,,4.787,400.0,410.0,10.0,0.7766990291262134,0.7961165048543687,False,False,False,False,0,block-a,CustomTrial,Info,0-2_0-24.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 397}}}",{},5591,2026-03-15 02:00:27,False,,,CustomTrial,397,397,,True,397,134,531,label_experiment,"{""name"": ""0-33_0-34.mp4""}",True,False,,0.0,,(5) Very Similar,True,6894.0,,,6.248,420.0,430.0,10.0,0.815533980582524,0.8349514563106794,False,False,False,False,0,block-a,CustomTrial,Info,0-33_0-34.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 305}}}",{},5592,2026-03-15 02:00:28,False,,,CustomTrial,305,305,,True,305,141,533,label_experiment,"{""name"": ""0-2_0-23.mp4""}",True,False,,0.0,,(2) Very Dissimilar,True,6892.0,,,3.906,430.0,440.0,10.0,0.8349514563106794,0.8543689320388347,False,False,False,False,0,block-a,CustomTrial,Info,0-2_0-23.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 146}}}",{},5593,2026-03-15 02:00:29,False,,,CustomTrial,146,146,,True,146,136,534,label_experiment,"{""name"": ""0-9_0-10.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,6893.0,,,2.966,440.0,450.0,10.0,0.8543689320388347,0.87378640776699,False,False,False,False,0,block-a,CustomTrial,Info,0-9_0-10.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 554}}}",{},5594,2026-03-15 02:00:30,False,,,CustomTrial,554,554,,True,554,138,535,label_experiment,"{""name"": ""0-5_0-15.mp4""}",True,False,,0.0,,(5) Very Similar,True,6896.0,,,6.24,470.0,480.0,10.0,0.9126213592233007,0.932038834951456,False,False,False,False,0,block-a,CustomTrial,Info,0-5_0-15.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 242}}}",{},5595,2026-03-15 02:00:31,False,,,CustomTrial,242,242,,True,242,139,532,label_experiment,"{""name"": ""0-22_0-34.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,6899.0,,,7.697,410.0,420.0,10.0,0.7961165048543687,0.815533980582524,False,False,False,False,0,block-a,CustomTrial,Info,0-22_0-34.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 487}}}",{},5596,2026-03-15 02:00:32,False,,,CustomTrial,487,487,,True,487,140,537,label_experiment,"{""name"": ""0-12_0-18.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,6897.0,,,4.511,410.0,420.0,10.0,0.7961165048543687,0.815533980582524,False,False,False,False,0,block-a,CustomTrial,Info,0-12_0-18.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 542}}}",{},5597,2026-03-15 02:00:33,False,,,CustomTrial,542,542,,True,542,141,533,label_experiment,"{""name"": ""0-6_0-26.mp4""}",True,False,,0.0,,(2) Very Dissimilar,True,6895.0,,,3.336,440.0,450.0,10.0,0.8543689320388347,0.87378640776699,False,False,False,False,0,block-a,CustomTrial,Info,0-6_0-26.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 220}}}",{},5598,2026-03-15 02:00:34,False,,,CustomTrial,220,220,,True,220,136,534,label_experiment,"{""name"": ""0-5_0-27.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,6898.0,,,4.258,450.0,460.0,10.0,0.87378640776699,0.8932038834951453,False,False,False,False,0,block-a,CustomTrial,Info,0-5_0-27.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 375}}}",{},5599,2026-03-15 02:00:35,False,,,CustomTrial,375,375,,True,375,134,531,label_experiment,"{""name"": ""0-0_0-35.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,6905.0,,,10.169,430.0,440.0,10.0,0.8349514563106794,0.8543689320388347,False,False,False,False,0,block-a,CustomTrial,Info,0-0_0-35.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 8}}}",{},5600,2026-03-15 02:00:37,False,,,CustomTrial,8,8,,True,8,141,533,label_experiment,"{""name"": ""0-5_0-31.mp4""}",True,False,,0.0,,(2) Very Dissimilar,True,6901.0,,,4.807,450.0,460.0,10.0,0.87378640776699,0.8932038834951453,False,False,False,False,0,block-a,CustomTrial,Info,0-5_0-31.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 250}}}",{},5601,2026-03-15 02:00:37,False,,,CustomTrial,250,250,,True,250,138,535,label_experiment,"{""name"": ""0-1_0-8.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,6902.0,,,4.91,480.0,490.0,10.0,0.932038834951456,0.9514563106796113,False,False,False,False,0,block-a,CustomTrial,Info,0-1_0-8.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 161}}}",{},5602,2026-03-15 02:00:38,False,,,CustomTrial,161,161,,True,161,140,537,label_experiment,"{""name"": ""0-3_0-4.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,6900.0,,,2.746,420.0,430.0,10.0,0.815533980582524,0.8349514563106794,False,False,False,False,0,block-a,CustomTrial,Info,0-3_0-4.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 341}}}",{},5603,2026-03-15 02:00:40,False,,,CustomTrial,341,341,,True,341,136,534,label_experiment,"{""name"": ""0-21_0-24.mp4""}",True,False,,0.0,,(5) Very Similar,True,6907.0,,,5.723,460.0,470.0,10.0,0.8932038834951453,0.9126213592233007,False,False,False,False,0,block-a,CustomTrial,Info,0-21_0-24.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 588}}}",{},5604,2026-03-15 02:00:40,False,,,CustomTrial,588,588,,True,588,139,532,label_experiment,"{""name"": ""0-21_0-35.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,6904.0,,,4.198,420.0,430.0,10.0,0.815533980582524,0.8349514563106794,False,False,False,False,0,block-a,CustomTrial,Info,0-21_0-35.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 169}}}",{},5605,2026-03-15 02:00:42,False,,,CustomTrial,169,169,,True,169,140,537,label_experiment,"{""name"": ""0-2_0-6.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,6903.0,,,2.438,430.0,440.0,10.0,0.8349514563106794,0.8543689320388347,False,False,False,False,0,block-a,CustomTrial,Info,0-2_0-6.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 15}}}",{},5606,2026-03-15 02:00:43,False,,,CustomTrial,15,15,,True,15,141,533,label_experiment,"{""name"": ""0-6_0-11.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,6909.0,,,5.225,460.0,470.0,10.0,0.8932038834951453,0.9126213592233007,False,False,False,False,0,block-a,CustomTrial,Info,0-6_0-11.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 609}}}",{},5607,2026-03-15 02:00:45,False,,,CustomTrial,609,609,,True,609,140,537,label_experiment,"{""name"": ""0-10_0-31.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,6912.0,,,6.778,440.0,450.0,10.0,0.8543689320388347,0.87378640776699,False,False,False,False,0,block-a,CustomTrial,Info,0-10_0-31.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 464}}}",{},5608,2026-03-15 02:00:45,False,,,CustomTrial,464,464,,True,464,139,532,label_experiment,"{""name"": ""0-1_0-6.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,6910.0,,,4.172,430.0,440.0,10.0,0.8349514563106794,0.8543689320388347,False,False,False,False,0,block-a,CustomTrial,Info,0-1_0-6.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 59}}}",{},5609,2026-03-15 02:00:46,False,,,CustomTrial,59,59,,True,59,134,531,label_experiment,"{""name"": ""0-15_0-21.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,6915.0,,,8.187,440.0,450.0,10.0,0.8543689320388347,0.87378640776699,False,False,False,False,0,block-a,CustomTrial,Info,0-15_0-21.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 522}}}",{},5610,2026-03-15 02:00:47,False,,,CustomTrial,522,522,,True,522,136,534,label_experiment,"{""name"": ""0-9_0-21.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,6911.0,,,3.584,470.0,480.0,10.0,0.9126213592233007,0.932038834951456,False,False,False,False,0,block-a,CustomTrial,Info,0-9_0-21.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 131}}}",{},5611,2026-03-15 02:00:49,False,,,CustomTrial,131,131,,True,131,141,533,label_experiment,"{""name"": ""0-18_0-30.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,6913.0,,,4.169,470.0,480.0,10.0,0.9126213592233007,0.932038834951456,False,False,False,False,0,block-a,CustomTrial,Info,0-18_0-30.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 490}}}",{},5612,2026-03-15 02:00:52,False,,,CustomTrial,490,490,,True,490,139,532,label_experiment,"{""name"": ""0-17_0-32.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,6921.0,,,8.005,440.0,450.0,10.0,0.8543689320388347,0.87378640776699,False,False,False,False,0,block-a,CustomTrial,Info,0-17_0-32.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 228}}}",{},5613,2026-03-15 02:00:52,False,,,CustomTrial,228,228,,True,228,136,534,label_experiment,"{""name"": ""0-19_0-31.mp4""}",True,False,,0.0,,(2) Very Dissimilar,True,6916.0,,,3.714,480.0,490.0,10.0,0.932038834951456,0.9514563106796113,False,False,False,False,0,block-a,CustomTrial,Info,0-19_0-31.mp4
