vars,creation_time,local_key,trial_id,asset_id,type,class,object_type
{},2026-03-14 22:39:24,prompt,4281,28,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:39:28,prompt,4282,595,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:39:35,prompt,4283,404,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:39:42,prompt,4284,61,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:39:43,prompt,4285,591,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:39:49,prompt,4286,6,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:39:51,prompt,4287,216,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:39:52,prompt,4288,323,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:39:56,prompt,4289,2,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:39:57,prompt,4290,342,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:39:59,prompt,4291,24,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:40:03,prompt,4292,372,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:40:05,prompt,4293,3,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:40:08,prompt,4294,228,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:40:08,prompt,4295,138,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:40:13,prompt,4296,4,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:40:14,prompt,4297,610,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:40:16,prompt,4298,15,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:40:21,prompt,4299,526,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:40:24,prompt,4300,148,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:40:32,prompt,4301,1,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:40:32,prompt,4302,428,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:40:39,prompt,4303,5,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:40:42,prompt,4304,250,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:40:50,prompt,4305,294,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:40:56,prompt,4306,6,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:40:59,prompt,4307,238,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:41:01,prompt,4308,2,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:41:06,prompt,4309,418,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:41:10,prompt,4310,4,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:41:14,prompt,4311,271,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:41:14,prompt,4312,5,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:41:18,prompt,4313,1,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:41:23,prompt,4314,3,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:41:32,prompt,4315,259,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:41:44,prompt,4316,115,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:41:48,prompt,4317,567,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:41:53,prompt,4318,345,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:41:57,prompt,4319,318,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:42:01,prompt,4320,570,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:42:06,prompt,4321,332,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:42:13,prompt,4322,480,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:42:16,prompt,4323,106,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:42:20,prompt,4324,108,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:42:25,prompt,4325,613,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:42:30,prompt,4326,101,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:42:34,prompt,4327,602,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:42:37,prompt,4328,22,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:42:45,prompt,4329,368,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:42:49,prompt,4330,84,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:42:52,prompt,4331,301,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:42:55,prompt,4332,10,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:42:57,prompt,4333,629,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:43:01,prompt,4334,264,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:43:07,prompt,4335,38,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:43:09,prompt,4336,439,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:43:14,prompt,4337,393,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:43:18,prompt,4338,553,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:43:22,prompt,4339,347,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:43:25,prompt,4340,262,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:43:30,prompt,4341,510,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:43:35,prompt,4342,182,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:43:38,prompt,4343,423,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:43:40,prompt,4344,605,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:43:47,prompt,4345,105,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:43:50,prompt,4346,41,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:43:54,prompt,4347,188,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:43:54,prompt,4348,515,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:43:57,prompt,4349,361,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:44:01,prompt,4350,286,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:44:04,prompt,4351,268,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:44:04,prompt,4352,346,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:44:08,prompt,4353,91,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:44:12,prompt,4354,617,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:44:13,prompt,4355,50,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:44:22,prompt,4356,414,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:44:32,prompt,4357,299,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:44:53,prompt,4358,23,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:45:20,prompt,4359,623,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:45:31,prompt,4360,497,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:45:38,prompt,4361,557,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:45:48,prompt,4362,251,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:46:09,prompt,4363,482,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:46:14,prompt,4364,540,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:46:20,prompt,4365,562,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:46:36,prompt,4366,6,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:46:39,prompt,4367,223,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:46:40,prompt,4368,2,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:46:46,prompt,4369,5,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:46:50,prompt,4370,3,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:46:56,prompt,4371,4,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:46:56,prompt,4372,377,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:46:59,prompt,4373,1,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:47:06,prompt,4374,263,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:47:08,prompt,4375,451,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:47:13,prompt,4376,456,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:47:16,prompt,4377,26,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:47:17,prompt,4378,408,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:47:25,prompt,4379,279,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:47:29,prompt,4380,469,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:47:33,prompt,4381,494,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:47:41,prompt,4382,552,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:47:42,prompt,4383,34,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:47:47,prompt,4384,521,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:47:52,prompt,4385,204,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:47:59,prompt,4386,600,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:48:00,prompt,4387,589,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:48:04,prompt,4388,387,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:48:11,prompt,4389,296,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:48:12,prompt,4390,33,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:48:18,prompt,4391,208,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:48:22,prompt,4392,146,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:48:23,prompt,4393,370,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:48:26,prompt,4394,63,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:48:30,prompt,4395,287,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:48:33,prompt,4396,371,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:48:38,prompt,4397,411,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:48:42,prompt,4398,634,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:48:46,prompt,4399,528,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:48:50,prompt,4400,18,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:48:57,prompt,4401,6,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:48:58,prompt,4402,1,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:00,prompt,4403,388,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:04,prompt,4404,6,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:04,prompt,4405,2,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:05,prompt,4406,635,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:05,prompt,4407,4,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:10,prompt,4408,3,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:10,prompt,4409,192,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:11,prompt,4410,5,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:12,prompt,4411,4,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:16,prompt,4412,104,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:17,prompt,4413,2,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:21,prompt,4414,511,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:22,prompt,4415,1,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:22,prompt,4416,3,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:26,prompt,4417,334,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:27,prompt,4418,4,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:28,prompt,4419,6,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:31,prompt,4420,234,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:32,prompt,4421,447,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:35,prompt,4422,292,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:35,prompt,4423,5,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:36,prompt,4424,612,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:37,prompt,4425,5,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:37,prompt,4426,524,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:40,prompt,4427,2,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:41,prompt,4428,306,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:41,prompt,4429,1,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:41,prompt,4430,454,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:45,prompt,4431,531,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:46,prompt,4432,535,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:47,prompt,4433,452,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:49,prompt,4434,199,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:50,prompt,4435,54,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:50,prompt,4436,3,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:52,prompt,4437,252,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:53,prompt,4438,442,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:55,prompt,4439,317,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:49:58,prompt,4440,266,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:00,prompt,4441,457,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:01,prompt,4442,609,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:02,prompt,4443,348,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:04,prompt,4444,554,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:04,prompt,4445,365,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:05,prompt,4446,6,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:08,prompt,4447,541,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:09,prompt,4448,559,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:10,prompt,4449,108,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:10,prompt,4450,187,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:12,prompt,4451,582,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:13,prompt,4452,2,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:14,prompt,4453,60,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:14,prompt,4454,545,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:16,prompt,4455,410,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:17,prompt,4456,602,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:18,prompt,4457,1,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:18,prompt,4458,3,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:20,prompt,4459,72,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:21,prompt,4460,102,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:21,prompt,4461,266,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:21,prompt,4462,6,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:22,prompt,4463,5,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:24,prompt,4464,312,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:24,prompt,4465,4,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:24,prompt,4466,5,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:26,prompt,4467,335,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:26,prompt,4468,347,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:27,prompt,4469,1,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:27,prompt,4470,4,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:29,prompt,4471,3,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:29,prompt,4472,284,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:30,prompt,4473,2,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:30,prompt,4474,6,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:31,prompt,4475,4,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:32,prompt,4476,4,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:32,prompt,4477,382,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:33,prompt,4478,458,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:33,prompt,4479,551,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:35,prompt,4480,1,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:38,prompt,4481,191,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:38,prompt,4482,589,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:39,prompt,4483,2,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:40,prompt,4484,3,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:41,prompt,4485,594,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:41,prompt,4486,489,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:43,prompt,4487,125,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:45,prompt,4488,294,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:45,prompt,4489,5,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:46,prompt,4490,177,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:46,prompt,4491,6,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:47,prompt,4492,17,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:48,prompt,4493,1,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:48,prompt,4494,196,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:49,prompt,4495,425,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:49,prompt,4496,616,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:50,prompt,4497,5,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:52,prompt,4498,98,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:52,prompt,4499,6,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:54,prompt,4500,420,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:54,prompt,4501,2,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:54,prompt,4502,2,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:55,prompt,4503,522,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:55,prompt,4504,156,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:57,prompt,4505,534,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:57,prompt,4506,1,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:57,prompt,4507,260,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:50:58,prompt,4508,295,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:00,prompt,4509,429,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:00,prompt,4510,3,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:02,prompt,4511,5,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:02,prompt,4512,339,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:02,prompt,4513,54,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:03,prompt,4514,274,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:04,prompt,4515,115,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:05,prompt,4516,160,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:07,prompt,4517,361,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:08,prompt,4518,270,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:10,prompt,4519,313,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:10,prompt,4520,3,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:11,prompt,4521,343,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:11,prompt,4522,544,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:12,prompt,4523,462,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:12,prompt,4524,527,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:14,prompt,4525,153,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:15,prompt,4526,178,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:15,prompt,4527,149,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:16,prompt,4528,530,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:17,prompt,4529,449,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:17,prompt,4530,75,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:18,prompt,4531,96,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:18,prompt,4532,112,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:19,prompt,4533,569,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:19,prompt,4534,288,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:20,prompt,4535,634,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:21,prompt,4536,273,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:22,prompt,4537,493,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:23,prompt,4538,566,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:23,prompt,4539,103,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:24,prompt,4540,317,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:25,prompt,4541,463,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:25,prompt,4542,625,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:26,prompt,4543,509,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:26,prompt,4544,271,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:26,prompt,4545,4,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:27,prompt,4546,351,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:27,prompt,4547,587,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:28,prompt,4548,598,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:28,prompt,4549,360,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:30,prompt,4550,630,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:31,prompt,4551,571,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:32,prompt,4552,188,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:32,prompt,4553,574,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:32,prompt,4554,504,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:33,prompt,4555,137,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:35,prompt,4556,47,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:35,prompt,4557,209,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:36,prompt,4558,349,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:36,prompt,4559,307,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:37,prompt,4560,304,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:38,prompt,4561,435,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:40,prompt,4562,575,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:41,prompt,4563,584,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:42,prompt,4564,412,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:42,prompt,4565,428,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:43,prompt,4566,438,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:44,prompt,4567,24,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:45,prompt,4568,57,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:45,prompt,4569,404,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:46,prompt,4570,198,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:46,prompt,4571,237,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:47,prompt,4572,390,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:49,prompt,4573,81,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:50,prompt,4574,97,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:50,prompt,4575,298,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:52,prompt,4576,318,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:52,prompt,4577,12,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:53,prompt,4578,608,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:53,prompt,4579,41,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:54,prompt,4580,399,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:55,prompt,4581,109,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:56,prompt,4582,455,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:57,prompt,4583,204,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:57,prompt,4584,585,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:51:58,prompt,4585,460,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:52:01,prompt,4586,314,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:52:01,prompt,4587,67,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:52:02,prompt,4588,161,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:52:02,prompt,4589,10,AssetTrial,AssetTrial,AssetTrial
{},2026-03-14 22:52:02,prompt,4590,341,AssetTrial,AssetTrial,AssetTrial
