vars,id,creation_time,failed,failed_reason,time_of_death,type,fingerprint_hash,recruiter_id,worker_id,assignment_id,unique_id,hit_id,mode,end_time,base_pay,bonus,entry_information,status,elt_id,elt_id_max,time_credit,estimated_max_time_credit,progress,time_credit_fixes,progress_fixes,page_uuid,page_count,aborted,complete,answer,answer_accumulators,sequences,branch_log,for_loops,failure_tags,base_payment,performance_reward,unpaid_bonus,total_wait_page_time,client_ip_address,answer_is_fresh,browser_platform,module_state_id,current_trial_id,trial_status,awaited_async_code_block_process_id,class,object_type,aborted_modules,started_modules,finished_modules,module_id,mit_consent,sex,languages_in_order_of_proficiency,liked_experiment,find_experiment_difficult,encountered_technical_problems
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T17:52:27.730871"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T17:47:47.535263"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T17:48:31.924940"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""english"", ""liked_experiment"": ""sure"", ""find_experiment_difficult"": ""no"", ""encountered_technical_problems"": ""no""}",182,2026-03-15 17:47:15,False,,,Participant,7a95e32a01d8af993cb5cf876996e442,prolific,667871d17d7fdf0358f82a28,69b6f01cf5944b96198a4d0a,667871d17d7fdf0358f82a28:69b6f01cf5944b96198a4d0a,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 17:53:08,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",33d2fd85-d9f3-edcd-2a55-49a6f8460ce6,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,107.5.220.161,True,Chrome 145.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,english,sure,no,no
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T17:52:55.178956"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T17:48:17.157644"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T17:49:02.633515"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""Yes"", ""find_experiment_difficult"": ""No"", ""encountered_technical_problems"": ""No""}",183,2026-03-15 17:47:39,False,,,Participant,af1c8e7368051df6d2e18986c8130131,prolific,68c23bbc7abc230e45c0e18b,69b6f03087c81d4fe6fe6d3f,68c23bbc7abc230e45c0e18b:69b6f03087c81d4fe6fe6d3f,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 17:53:38,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",5aad52f7-5375-24f8-dc09-74ab71aa434c,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,172.88.228.240,True,Chrome 145.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,English,Yes,No,No
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T18:06:34.233454"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T17:59:26.852395"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T18:01:14.627634"", ""sex"": ""female"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""yes interesting"", ""find_experiment_difficult"": ""no"", ""encountered_technical_problems"": ""no""}",184,2026-03-15 17:57:55,False,,,Participant,ee4f266261959a990ff1893f614f95c3,prolific,663a8a591f436a85bb4d90c2,69b6f2f77b820bc1bb05ff68,663a8a591f436a85bb4d90c2:69b6f2f77b820bc1bb05ff68,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 18:07:25,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",41b09014-54ed-1df0-f3b6-7e052671a951,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,104.138.166.111,True,Chrome 146.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,female,English,yes interesting,no,no
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T18:04:34.222911"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T18:00:12.549260"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T18:00:38.273170"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""No"", ""find_experiment_difficult"": ""no"", ""encountered_technical_problems"": ""no""}",185,2026-03-15 17:59:47,False,,,Participant,c71e994e2bda354ee3105b1a198011ec,prolific,60c770aa2d2928bfda4c7cd4,69b6f3873e27b75f87f1210b,60c770aa2d2928bfda4c7cd4:69b6f3873e27b75f87f1210b,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 18:06:36,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",12cda628-7e4e-5323-2fb9-923199f2c114,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,173.242.131.18,True,Chrome 145.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,English,No,no,no
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T18:05:10.918411"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T18:01:00.610547"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T18:01:37.027210"", ""sex"": ""female"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""Yes"", ""find_experiment_difficult"": ""Much harder than I would have thought!"", ""encountered_technical_problems"": ""no""}",186,2026-03-15 18:00:08,False,,,Participant,39be2d5f06e421191162b5dc83c18a45,prolific,699297d00cbe27958859db0f,69b6f399c483cba8a6453b1b,699297d00cbe27958859db0f:69b6f399c483cba8a6453b1b,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 18:05:47,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",8ab692e2-24ec-1a41-5de7-f03e6abbec70,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,24.250.33.113,True,Chrome 144.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,female,English,Yes,Much harder than I would have thought!,no
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T18:06:41.262791"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T18:00:48.055926"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T18:01:38.949301"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""english"", ""liked_experiment"": ""yes"", ""find_experiment_difficult"": ""no"", ""encountered_technical_problems"": ""no""}",187,2026-03-15 18:00:14,False,,,Participant,d52bf65a9386b79c384d91f06387d6e7,prolific,67e97d506e0dfa7ff0b407c5,69b6f39c8d31a003a3f00295,67e97d506e0dfa7ff0b407c5:69b6f39c8d31a003a3f00295,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 18:07:29,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",910dfe11-1061-354a-b4b9-d992466f6e1f,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,113.20.52.4,True,Chrome 138.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,english,yes,no,no
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T18:04:13.422293"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T18:00:36.112166"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T18:01:04.807643"", ""sex"": ""female"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""Yes"", ""find_experiment_difficult"": ""No"", ""encountered_technical_problems"": ""no""}",188,2026-03-15 18:00:14,False,,,Participant,c83732d156838d34f27195bc24fb23f4,prolific,6751acc5dc78128951a34f1f,69b6f3a31eaabc56bbb18d54,6751acc5dc78128951a34f1f:69b6f3a31eaabc56bbb18d54,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 18:04:41,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",4f7e08b5-0a62-b852-e44d-1d9790110035,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,108.3.164.114,True,Chrome 145.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,female,English,Yes,No,no
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T18:07:13.139910"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T18:00:42.356768"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T18:01:26.893715"", ""sex"": ""female"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""Yes"", ""find_experiment_difficult"": ""No"", ""encountered_technical_problems"": ""No""}",189,2026-03-15 18:00:18,False,,,Participant,5f3c03eb21ffbb56c35a5913c03ec6cc,prolific,698cfa531d75c4f4c13d3390,69b6f3a5c6c98b2739e8c44b,698cfa531d75c4f4c13d3390:69b6f3a5c6c98b2739e8c44b,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 18:07:59,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",e0c315de-8bd4-0092-7f3d-88ddec4fd26c,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,76.98.77.29,True,Chrome 145.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,female,English,Yes,No,No
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T18:05:32.697692"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T18:00:55.298398"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T18:01:38.590415"", ""sex"": ""female"", ""languages_in_order_of_proficiency"": ""english"", ""liked_experiment"": ""yes"", ""find_experiment_difficult"": ""a little"", ""encountered_technical_problems"": ""no""}",190,2026-03-15 18:00:19,False,,,Participant,4749b6ff09c0ddc24c74ae3e7138db5d,prolific,60859f820e5009a67adb3921,69b6f3a66e907fd286bc985e,60859f820e5009a67adb3921:69b6f3a66e907fd286bc985e,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 18:06:10,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",de03b2b6-5061-706d-b6a1-d67092e304d9,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,24.13.249.77,True,Chrome 145.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,female,english,yes,a little,no
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T18:04:56.463403"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T18:00:53.491186"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T18:01:39.840250"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""Yes it was nice. "", ""find_experiment_difficult"": ""I did not. "", ""encountered_technical_problems"": ""No""}",191,2026-03-15 18:00:19,False,,,Participant,2a06e7139f12f912cedafdd62cce4e76,prolific,6943fe6c76afd417a50bc5b3,69b6f39889b3deaa11fa65ec,6943fe6c76afd417a50bc5b3:69b6f39889b3deaa11fa65ec,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 18:05:37,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",1a02821f-569b-d219-ec38-8064f52e5325,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,74.77.245.43,True,Chrome 145.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,English,Yes it was nice. ,I did not. ,No
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T18:08:55.433459"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T18:01:06.598732"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T18:02:35.344622"", ""sex"": ""female"", ""languages_in_order_of_proficiency"": ""english"", ""liked_experiment"": ""yes"", ""find_experiment_difficult"": ""no"", ""encountered_technical_problems"": ""no""}",192,2026-03-15 18:00:25,False,,,Participant,e16484a7315a5cd22caae17d2c6867e2,prolific,698e6809b1377c777fe9a177,69b6f3a0f41ec4a0d46492f4,698e6809b1377c777fe9a177:69b6f3a0f41ec4a0d46492f4,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 18:09:37,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",71b9b21d-be3e-6f63-1075-ac3428e8a3d4,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,97.181.131.245,True,Chrome 144.0.0.0 on Chrome OS 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,female,english,yes,no,no
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T18:08:05.434228"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T18:01:12.450886"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T18:02:12.562951"", ""sex"": ""female"", ""languages_in_order_of_proficiency"": ""english"", ""liked_experiment"": ""it was ok"", ""find_experiment_difficult"": ""no"", ""encountered_technical_problems"": ""no""}",193,2026-03-15 18:00:33,False,,,Participant,0bb1c68aeaee5440bf58de3fdc51fa76,prolific,6372d1f14a6bd3713c1c0acf,69b6f3ae894f2c3c4e13cefd,6372d1f14a6bd3713c1c0acf:69b6f3ae894f2c3c4e13cefd,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 18:08:57,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",abd28b58-ca3f-2627-0789-736d2e75edaf,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,50.105.162.49,True,Chrome 145.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,female,english,it was ok,no,no
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T18:07:35.214429"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T18:01:21.203451"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T18:02:31.843220"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""Yes, I thought it was fun and interesting."", ""find_experiment_difficult"": ""No"", ""encountered_technical_problems"": ""none""}",194,2026-03-15 18:00:33,False,,,Participant,7d9bf789138e6159a28551fc98489c7e,prolific,55dbdc9d50a1f7001190d753,69b6f3b6bec1a1aa99b260ef,55dbdc9d50a1f7001190d753:69b6f3b6bec1a1aa99b260ef,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 18:08:12,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",212999c1-ed47-b223-572b-d4ad8125fb99,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,73.191.247.210,True,Chrome 145.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,English,"Yes, I thought it was fun and interesting.",No,none
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T18:07:16.228839"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T18:01:35.800603"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T18:02:14.528011"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""english"", ""liked_experiment"": ""yes"", ""find_experiment_difficult"": ""no, fun"", ""encountered_technical_problems"": ""no""}",195,2026-03-15 18:00:48,False,,,Participant,d68f38038c9e03ad27672c6b1eb1a48a,prolific,69b5cd2e6176979a0cfe0506,69b6f3b1c0c99618dbdadb97,69b5cd2e6176979a0cfe0506:69b6f3b1c0c99618dbdadb97,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 18:07:46,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",922fe25d-73a1-896c-c499-6e2d121d8ac3,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,70.94.32.15,True,Chrome 146.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,english,yes,"no, fun",no
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T18:10:26.620470"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T18:03:53.156966"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T18:04:34.315617"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""English, Spanish"", ""liked_experiment"": ""yes"", ""find_experiment_difficult"": ""no"", ""encountered_technical_problems"": ""no""}",196,2026-03-15 18:03:18,False,,,Participant,e9e85a84aea59ebea8010e7f6721a4ae,prolific,63cac85f8519383ef0422593,69b6f3af63f691646174c2f7,63cac85f8519383ef0422593:69b6f3af63f691646174c2f7,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 18:11:25,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",f3166973-616c-1bed-ce97-d2fc9b8cda63,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,46.110.208.230,True,Chrome 145.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,"English, Spanish",yes,no,no
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T18:15:48.112178"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T18:08:24.064282"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T18:10:24.086010"", ""sex"": ""female"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""Yes"", ""find_experiment_difficult"": ""No"", ""encountered_technical_problems"": ""No""}",197,2026-03-15 18:04:48,False,,,Participant,b0dfb62bbcedec77d739c77fdbf6587d,prolific,65e74f3dd1cf1c6869f7af37,69b6f3a3f7dd3925a7890755,65e74f3dd1cf1c6869f7af37:69b6f3a3f7dd3925a7890755,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 18:16:15,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",40b6280e-876d-49bc-89ec-fa8c6698a3dd,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,162.206.100.82,True,Chrome 145.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,female,English,Yes,No,No
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T18:27:54.884529"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T18:20:17.693810"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T18:21:45.947435"", ""sex"": ""female"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""yes"", ""find_experiment_difficult"": ""a little"", ""encountered_technical_problems"": ""no""}",198,2026-03-15 18:12:34,False,,,Participant,bdaaa7d9f74f95afd8c70f1058e4186e,prolific,6400e79fec0b310140841aee,69b6f3b65757884eb79de91f,6400e79fec0b310140841aee:69b6f3b65757884eb79de91f,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 18:28:21,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",fe125cda-971e-89c8-3a38-0f08392ee13d,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,136.62.250.97,True,Chrome 145.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,female,English,yes,a little,no
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T18:25:31.685877"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T18:17:49.075886"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T18:18:30.644667"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""Not really, it was somewhat difficult to judge similiarities"", ""find_experiment_difficult"": ""It was somewhat difficult"", ""encountered_technical_problems"": ""No issues""}",199,2026-03-15 18:17:19,False,,,Participant,c65ad025dac16622559786e67b29cc2b,prolific,6740e1e09ca406ab781318cb,69b6f7a26f2d73c9c365c344,6740e1e09ca406ab781318cb:69b6f7a26f2d73c9c365c344,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 18:26:31,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",56e54636-30ff-32d8-f612-2091d8f7030b,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,38.194.169.226,True,Chrome 145.0.0.0 on OS X 10.15.7 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,English,"Not really, it was somewhat difficult to judge similiarities",It was somewhat difficult,No issues
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-15T18:40:40.811718"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T18:25:37.685431"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-15T18:28:10.343507"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""english"", ""liked_experiment"": ""yes"", ""find_experiment_difficult"": ""somewhat.  subtleties were tricky"", ""encountered_technical_problems"": ""none""}",200,2026-03-15 18:24:13,False,,,Participant,5d55eb1ee71f81c946ecf29282c9f430,prolific,66d4ec6fe6d7a979e98b5ff3,69b6f38fbdcc9754c5661ce3,66d4ec6fe6d7a979e98b5ff3:69b6f38fbdcc9754c5661ce3,69af6eadc1dcf8f1a404ad6d,live,2026-03-15 18:41:33,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",7b0a5eb6-d513-67be-0146-106edc0f6742,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,50.168.243.106,True,Chrome 136.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,english,yes,somewhat.  subtleties were tricky,none
